agent,sub,episode,opponent,opp_final_rating,opp_archetype,opp_major,win,seat,steps
Grimmsnarl,55565063,101263789,Aizat Kashapov,832.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,339
Grimmsnarl,55565063,101251482,SQLRockstar,813.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,198
Grimmsnarl,55565063,101244403,Hong Dae Kim,778.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,189
Grimmsnarl,55565063,101232581,aoi1222,789.1,Lucario,Lucario,0,0,133
Grimmsnarl,55565063,101224479,hoshippi,823.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,124
Grimmsnarl,55565063,101214384,BC+,915.9,Alakazam,Alakazam,0,1,106
Grimmsnarl,55565063,101215152,Raunak Dey,808.8,Grimmsnarl+Froslass,Grimmsnarl,1,1,168
Grimmsnarl,55565063,101203374,OBS$E$SED,722.8,Lucario,Lucario,1,0,191
Grimmsnarl,55565063,101194794,sohasoha42,828.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,228
Grimmsnarl,55565063,101194884,Reki,842.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,227
Grimmsnarl,55565063,101182948,chatgpt-5.7,814.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,202
Grimmsnarl,55565063,101180725,nd77dn,381.0,Dragapult,Dragapult,1,0,97
Grimmsnarl,55565063,101168964,john jiang zhifeng,932.7,Lopunny,Lopunny,0,0,273
Grimmsnarl,55565063,101167137,haruto,942.5,Alakazam,Alakazam,0,1,140
Grimmsnarl,55565063,101159916,Yuki Fukamizu,534.3,Lopunny,Lopunny,1,1,148
Grimmsnarl,55565063,101148135,Anvith Pothula,802.8,Ogerpon,Ogerpon,0,0,174
Grimmsnarl,55565063,101146613,xi luo,822.6,Kangaskhan,Kangaskhan,0,1,235
Grimmsnarl,55565063,101134798,Mystique　Kobayashi,371.1,Dragapult,Dragapult,1,1,164
Grimmsnarl,55565063,101123025,Pioneer 2,813.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,204
Grimmsnarl,55565063,101111241,SebaMG,859.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,163
Grimmsnarl,55565063,101098916,Momotaro1226,698.9,Kangaskhan,Kangaskhan,1,1,133
Grimmsnarl,55565063,101094095,RamenBoy,794.2,Lopunny,Lopunny,1,1,175
Grimmsnarl,55565063,101082270,taku_Kuma,751.2,Garchomp,Garchomp,1,1,184
Grimmsnarl,55565063,101074838,S RＴmeg7,775.3,Grimmsnarl,Grimmsnarl,1,1,189
Grimmsnarl,55565063,101072912,小陈同学,814.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,208
Grimmsnarl,55565063,101061131,Takahide Seki,810.5,(other),other,0,1,105
Grimmsnarl,55565063,101048850,blue0620,719.4,Alakazam,Alakazam,1,0,140
Grimmsnarl,55565063,101037039,Dapp,774.9,Alakazam,Alakazam,0,1,190
Grimmsnarl,55565063,101030359,Poke The Mon,729.0,Alakazam,Alakazam,1,1,169
Grimmsnarl,55565063,101018553,gsc01,826.2,Dragapult,Dragapult,1,1,208
Grimmsnarl,55565063,101011174,Articuno0144,907.4,Ogerpon,Ogerpon,0,0,139
Grimmsnarl,55565063,100998824,Özgür Deniz,811.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,205
Grimmsnarl,55565063,100990552,cameronezrajones579,854.4,Kangaskhan+Ogerpon,Kangaskhan,0,1,124
Grimmsnarl,55565063,100981834,zhan renyi,927.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,284
Grimmsnarl,55565063,100969990,Pocket Arena,849.7,Grimmsnarl+Froslass,Grimmsnarl,0,0,237
Grimmsnarl,55565063,100960647,Grace7523,893.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,171
Grimmsnarl,55565063,100950876,Tommy Mancino,844.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,198
Grimmsnarl,55565063,100939061,Ajay Sampath,850.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,182
Grimmsnarl,55565063,100930837,Allgea,408.0,Garchomp+Ogerpon,other,1,0,95
Grimmsnarl,55565063,100918505,keteru,794.8,Starmie,other,1,0,61
Grimmsnarl,55565063,100906683,Nikita Babych,811.6,Garchomp,Garchomp,0,1,181
Grimmsnarl,55565063,100894876,Iliamna,1010.1,Ogerpon,Ogerpon,0,1,131
Grimmsnarl,55565063,100893463,kirito83,902.2,Dragapult,Dragapult,1,0,184
Grimmsnarl,55565063,100888587,The Power of Dedenne,779.2,Alakazam,Alakazam,1,0,106
Grimmsnarl,55565063,100876787,guruguru000,904.2,Ogerpon,Ogerpon,0,0,74
Grimmsnarl,55565063,100867091,PKM Masters,883.8,Alakazam,Alakazam,0,0,148
Grimmsnarl,55565063,100854745,ezreal77,799.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,255
Grimmsnarl,55565063,100842905,CMK,816.2,Alakazam,Alakazam,1,1,150
Grimmsnarl,55565063,100831114,Aphrodite,839.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,405
Grimmsnarl,55565063,100819277,Where is my orbit,968.4,Kangaskhan,Kangaskhan,0,0,91
Grimmsnarl,55565063,100809057,パチリス,963.6,Garchomp,Garchomp,0,1,146
Grimmsnarl,55565063,100813615,kazuki0123,882.8,Kangaskhan+Ogerpon,Kangaskhan,0,1,132
Grimmsnarl,55565063,100807872,venks,782.1,Alakazam,Alakazam,1,0,128
Grimmsnarl,55565063,100795548,mgoto51004,820.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,232
Grimmsnarl,55565063,100783682,...,856.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,199
Grimmsnarl,55565063,100771854,SegPulse 锋析-Kaggle Autonomous,831.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,224
Grimmsnarl,55565063,100760062,jneums,875.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,190
Grimmsnarl,55565063,100759840,Hanxiang Li,839.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,182
Grimmsnarl,55565063,100756552,Pascal Pfeiffer,872.7,Garchomp,Garchomp,1,0,154
Grimmsnarl,55565063,100744663,TTKeHH,617.9,Dragapult,Dragapult,1,0,54
Grimmsnarl,55565063,100737361,Chiachii Liang,776.4,Grimmsnarl+Froslass,Grimmsnarl,1,1,181
Grimmsnarl,55565063,100737062,kk.sky.9k,809.7,Grimmsnarl+Froslass,Grimmsnarl,1,1,170
Grimmsnarl,55565063,100724761,Togawa Sakiko,918.9,Grimmsnarl+Froslass,Grimmsnarl,0,1,264
Grimmsnarl,55565063,100712939,ZZDirty,873.7,Alakazam,Alakazam,1,1,171
Grimmsnarl,55565063,100712325,akamiko,569.5,Alakazam,Alakazam,1,0,117
Grimmsnarl,55565063,100701135,NolanBonhomme,845.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,177
Grimmsnarl,55565063,100694626,We Only Played Red,868.3,Kangaskhan+Ogerpon,Kangaskhan,1,1,225
Grimmsnarl,55565063,100692184,Dilyorbek Muhammadjonov,837.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,213
Grimmsnarl,55565063,100680368,shg195,855.3,(other),other,0,0,140
Grimmsnarl,55565063,100668558,TalentAI,818.8,Archaludon+Cinderace,Archaludon,1,0,175
Grimmsnarl,55565063,100656223,xiaoxin zhao,712.4,Alakazam,Alakazam,1,0,131
Grimmsnarl,55565063,100647152,rmoooi,824.9,Kangaskhan+Ogerpon,Kangaskhan,0,1,193
Grimmsnarl,55565063,100641546,BackFiring,814.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,209
Grimmsnarl,55565063,100639504,Cappa,870.8,Grimmsnarl+Froslass,Grimmsnarl,1,1,254
Grimmsnarl,55565063,100627704,DeeperNet,705.0,Alakazam,Alakazam,0,0,171
Grimmsnarl,55565063,100615382,GrimmsnaRL,,Grimmsnarl+Froslass,Grimmsnarl,0,0,159
Grimmsnarl,55565063,100608157,DevAIL,739.4,Alakazam,Alakazam,1,1,204
Grimmsnarl,55565063,100605996,shiiin9,823.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,211
Grimmsnarl,55565063,100596736,sshin14,628.3,Alakazam,Alakazam,1,0,218
Grimmsnarl,55565063,100584969,MG,910.4,Kangaskhan,Kangaskhan,0,1,180
Grimmsnarl,55565063,100572734,Vibrava,810.6,(other),other,1,0,145
Grimmsnarl,55565063,100573178,squirtles,897.2,Alakazam,Alakazam,0,1,191
Grimmsnarl,55565063,100561416,Oleksandr_Savsunenko,978.4,Froslass+Lopunny,Lopunny,0,0,134
Grimmsnarl,55565063,100549125,Pikachu Algorithm,812.1,Alakazam,Alakazam,1,0,133
Grimmsnarl,55565063,100534291,Dustin Rubin,950.5,Kangaskhan+Ogerpon,Kangaskhan,0,1,148
Grimmsnarl,55565063,100537290,Team BlackBox,825.0,Grimmsnarl+Froslass,Grimmsnarl,1,1,242
Grimmsnarl,55565063,100525734,r1ck.sync,852.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,230
Grimmsnarl,55565063,100515940,Pachirisu,,Garchomp,Garchomp,0,1,114
Grimmsnarl,55565063,100512710,Shu Kato,903.2,Grimmsnarl+Froslass,Grimmsnarl,0,1,211
Grimmsnarl,55565063,100500885,chatgpt-5.7,814.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,13
Grimmsnarl,55565063,100493798,Malyshev Danil,795.1,Grimmsnarl+Froslass,Grimmsnarl,0,0,177
Grimmsnarl,55565063,100481991,Himanshu Pandey,132.3,(other),other,1,1,45
Grimmsnarl,55565063,100478488,Powerful Hand Club,892.1,Alakazam,Alakazam,1,0,191
Grimmsnarl,55565063,100466615,Handry Novianto,865.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,209
Grimmsnarl,55565063,100457828,Jack Gell,508.5,Lucario,Lucario,1,0,111
Grimmsnarl,55565063,100452115,Dennis Tran,857.0,Grimmsnarl+Froslass,Grimmsnarl,1,1,166
Grimmsnarl,55565063,100450561,Rijul Gupta,514.6,Starmie+Cinderace,other,1,1,122
Grimmsnarl,55565063,100438758,islet,831.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,234
Grimmsnarl,55565063,100432828,MYGEMER,834.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,248
Grimmsnarl,55565063,100421052,...,856.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,231
Grimmsnarl,55565063,100415809,zumi zumi,625.5,Alakazam,Alakazam,1,1,193
Grimmsnarl,55565063,100411771,kosuke-shimizu,619.6,Dragapult,Dragapult,1,1,122
Grimmsnarl,55565063,100403831,MYGEMER,834.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,194
Grimmsnarl,55565063,100402009,shiiin9,823.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,225
Grimmsnarl,55565063,100403017,Yuta,816.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,183
Grimmsnarl,55565063,100391187,NomiBoo,584.7,Kangaskhan,Kangaskhan,1,1,169
Grimmsnarl,55565063,100379386,Elstir,836.9,Grimmsnarl+Froslass,Grimmsnarl,1,1,203
Grimmsnarl,55565063,100372115,takaito,853.5,Grimmsnarl+Froslass,Grimmsnarl,0,0,140
Grimmsnarl,55565063,100370433,АНАНАС,669.4,Archaludon+Cinderace,Archaludon,1,1,183
Grimmsnarl,55565063,100363620,yaki-imo,933.8,Dragapult,Dragapult,0,1,234
Grimmsnarl,55565063,100351818,hoshi3,697.7,Archaludon+Cinderace,Archaludon,1,1,204
Grimmsnarl,55565063,100340026,Dreamer,880.1,Dragapult,Dragapult,1,0,209
Grimmsnarl,55565063,100327732,Arun #2,827.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,171
Grimmsnarl,55565063,100315930,Xxbozohead,891.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,202
Grimmsnarl,55565063,100313069,NNMax,825.5,Dragapult,Dragapult,1,0,198
Grimmsnarl,55565063,100309617,sbite0138,804.7,Alakazam,Alakazam,1,1,158
Grimmsnarl,55565063,100302332,Aleksei Balandin,798.2,Alakazam,Alakazam,0,0,198
Grimmsnarl,55565063,100299111,srikalyan,792.1,Alakazam,Alakazam,1,0,217
Grimmsnarl,55565063,100294591,WE LOVE KING CRIMSON,822.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,188
Grimmsnarl,55565063,100294780,DovyDigital,823.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,171
Grimmsnarl,55565063,100282250,Larpmaxxing,160.9,Dragapult,Dragapult,1,0,59
Grimmsnarl,55565063,100274825,Voyager,834.0,Alakazam,Alakazam,1,0,158
Grimmsnarl,55565063,100263980,Takahide Seki,810.5,(other),other,1,0,148
Grimmsnarl,55565063,100252152,Leolazz,820.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,268
Grimmsnarl,55565063,100240444,Mrs_Black,661.4,Lucario,Lucario,0,1,157
Grimmsnarl,55565063,100228153,Beyond,876.3,Lucario,Lucario,0,0,169
Grimmsnarl,55565063,100216318,Sanajit Dey,330.9,(other),other,1,0,99
Grimmsnarl,55565063,100204505,SORA,922.3,Ogerpon,Ogerpon,1,0,174
Grimmsnarl,55565063,100199417,paistieco,817.9,Grimmsnarl+Froslass,Grimmsnarl,0,0,202
Grimmsnarl,55565063,100187062,Aditya Singh,209.5,(other),other,1,0,47
Grimmsnarl,55565063,100177384,junfan shen,835.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,131
Grimmsnarl,55565063,100165580,vetsin,214.2,(other),other,1,0,35
Grimmsnarl,55565063,100162492,gawa0000,826.8,Kangaskhan+Ogerpon,Kangaskhan,0,1,250
Grimmsnarl,55565063,100150153,Joseph Laurienzo,604.2,Starmie,other,1,0,116
Grimmsnarl,55565063,100140809,Ryan Adams,772.0,Alakazam,Alakazam,1,0,192
Grimmsnarl,55565063,100129009,iwata hiroki,880.6,(other),other,1,0,135
Grimmsnarl,55565063,100117217,PangMinShih,798.1,Alakazam,Alakazam,0,0,186
Grimmsnarl,55565063,100104890,YutoRagi,883.2,Dragapult,Dragapult,0,0,201
Grimmsnarl,55565063,100104289,ぴかぴ＠ポケカ,835.6,(other),other,1,0,131
Grimmsnarl,55565063,100092458,RyoK,847.8,Lucario,Lucario,1,1,58
Grimmsnarl,55565063,100082847,Kaikaku,873.4,Grimmsnarl+Froslass,Grimmsnarl,0,1,185
Grimmsnarl,55565063,100070528,Matteo Pintore,794.6,(other),other,0,1,228
Grimmsnarl,55565063,100066048,AidenSong123,823.0,Grimmsnarl+Froslass,Grimmsnarl,1,1,200
Grimmsnarl,55565063,100059789,yamamekko,841.5,Grimmsnarl+Froslass,Grimmsnarl,0,1,171
Grimmsnarl,55565063,100047463,Rahul Sharma,715.3,Alakazam,Alakazam,1,0,131
Grimmsnarl,55565063,100035614,Tsubasa,793.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,207
Grimmsnarl,55565063,100033294,Mahog,958.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,251
Grimmsnarl,55565063,100025955,Topdecking is All You Need,823.0,Garchomp,Garchomp,1,0,180
Grimmsnarl,55565063,100026908,xloudmax,779.0,Alakazam,Alakazam,1,0,186
Grimmsnarl,55565063,100014192,JZ,980.2,Grimmsnarl+Froslass,Grimmsnarl,0,1,163
Grimmsnarl,55565063,100009779,corelattice,841.8,Grimmsnarl+Froslass,Grimmsnarl,0,1,192
Grimmsnarl,55565063,100003367,jneums,875.7,Grimmsnarl+Froslass,Grimmsnarl,1,1,221
Grimmsnarl,55565063,99999601,Yanxi Jiang,830.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,191
Grimmsnarl,55565063,99996851,MooDerEchte,778.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,204
Grimmsnarl,55565063,99993982,Akash Gogate,298.0,Ogerpon,Ogerpon,1,1,150
Grimmsnarl,55565063,99991333,David Mashiah,883.6,Grimmsnarl+Froslass,Grimmsnarl,0,0,230
Grimmsnarl,55565063,99978971,Milind Choudhary,738.6,Alakazam,Alakazam,1,1,42
Grimmsnarl,55565063,99974342,黒田彩人,867.7,Dragapult,Dragapult,0,1,151
Grimmsnarl,55565063,99969729,nishiki,811.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,134
Grimmsnarl,55565063,99957903,xi luo,822.6,Kangaskhan,Kangaskhan,1,0,186
Grimmsnarl,55565063,99946123,Civitasmass,888.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,170
Grimmsnarl,55565063,99941690,GrossmanLabs,737.8,Alakazam,Alakazam,1,0,179
Grimmsnarl,55565063,99941986,YYY,814.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,140
Grimmsnarl,55565063,99930178,yamasaKit,726.2,Garchomp,Garchomp,1,0,190
Grimmsnarl,55565063,99918363,Shota Hirao,805.6,Grimmsnarl+Froslass,Grimmsnarl,0,1,205
Grimmsnarl,55565063,99906039,Zatoichi,881.3,Lucario,Lucario,0,0,159
Grimmsnarl,55565063,99894166,YasunagaTkcNkmr,824.9,Alakazam,Alakazam,1,1,186
Grimmsnarl,55565063,99885562,baokin.hcmus,499.4,(other),other,1,0,50
Grimmsnarl,55565063,99873748,near field,825.0,Alakazam,Alakazam,0,1,117
Grimmsnarl,55565063,99861895,qr Z1201,649.0,Great Tusk,other,1,1,173
Grimmsnarl,55565063,99861674,CMK,816.2,Alakazam,Alakazam,1,0,149
Grimmsnarl,55565063,99849855,Aleksei Balandin,798.2,Alakazam,Alakazam,1,1,178
Grimmsnarl,55565063,99837528,打不过zen,771.4,Great Tusk,other,0,1,203
Grimmsnarl,55565063,99825698,Himi & Sato,859.5,Alakazam,Alakazam,0,1,184
Grimmsnarl,55565063,99813874,auouer,830.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,259
Grimmsnarl,55565063,99802047,genki_hagata,547.1,(other),other,1,1,106
Grimmsnarl,55565063,99801961,Majiro_ns,807.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,129
Grimmsnarl,55565063,99789651,Aleix López,824.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,187
Grimmsnarl,55565063,99788909,yomogii,908.9,Ogerpon,Ogerpon,0,1,96
Grimmsnarl,55565063,99777836,대여르,874.2,Alakazam,Alakazam,0,1,138
Grimmsnarl,55565063,99769117,Yuta,816.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,244
Grimmsnarl,55565063,99766699,Impala16,604.0,Dragapult,Dragapult,1,1,139
Grimmsnarl,55565063,99754882,Vaibhav Gupta,745.3,Alakazam,Alakazam,1,0,186
Grimmsnarl,55565063,99743898,Thái Văn Tài,818.2,Grimmsnarl+Froslass,Grimmsnarl,0,0,217
Grimmsnarl,55565063,99732071,Zyy7390,840.9,Alakazam,Alakazam,0,0,144
Grimmsnarl,55565063,99728949,Marcha Watanabe,866.3,Kangaskhan,Kangaskhan,0,1,198
Grimmsnarl,55565063,99716579,Mr. Crowley,776.6,Grimmsnarl+Froslass,Grimmsnarl,1,0,176
Grimmsnarl,55565063,99709791,ankii385,671.3,Grimmsnarl+Froslass,Grimmsnarl,1,0,156
Grimmsnarl,55565063,99698005,Ash Kecap,907.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,155
Grimmsnarl,55565063,99697516,Arun #2,827.3,Grimmsnarl+Froslass,Grimmsnarl,0,0,199
Grimmsnarl,55565063,99685552,Hiromichi NOMATA,745.9,Alakazam,Alakazam,1,1,200
Grimmsnarl,55565063,99686212,uttc,440.2,Lucario,Lucario,0,0,162
Grimmsnarl,55565063,99673284,S RＴmeg7,775.3,Grimmsnarl,Grimmsnarl,0,1,199
Grimmsnarl,55565063,99661964,tttzof351,921.1,Alakazam,Alakazam,0,0,133
Grimmsnarl,55565063,99650155,VK,822.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,177
Grimmsnarl,55565063,99647930,We Only Played Red,868.3,Alakazam,Alakazam,0,1,192
Grimmsnarl,55565063,99636132,xl k'mdvszcna,159.0,(other),other,1,1,130
Grimmsnarl,55565063,99631154,Malyshev Danil,795.1,Grimmsnarl+Froslass,Grimmsnarl,0,0,189
Grimmsnarl,55565063,99619370,Nkosi Ndwandwe,835.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,204
Grimmsnarl,55565063,99607010,Hajime Tamura,853.2,Grimmsnarl+Froslass,Grimmsnarl,1,0,236
Grimmsnarl,55565063,99595202,akr2428,779.3,Archaludon+Cinderace,Archaludon,1,0,172
Grimmsnarl,55565063,99583431,today,822.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,207
Grimmsnarl,55565063,99580655,chibakee,436.3,Starmie+Cinderace,other,1,1,145
Grimmsnarl,55565063,99568354,Mark Cooper,869.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,227
Grimmsnarl,55565063,99556572,SORA,922.3,Ogerpon,Ogerpon,0,1,175
Grimmsnarl,55565063,99547806,chatgpt-5.7,814.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,184
Grimmsnarl,55565063,99536003,chatgpt-5.7,814.0,Grimmsnarl+Froslass,Grimmsnarl,1,1,273
Grimmsnarl,55565063,99531368,kuromoka,834.8,Grimmsnarl+Froslass,Grimmsnarl,0,0,224
Grimmsnarl,55565063,99519567,LJL,832.0,Grimmsnarl+Froslass,Grimmsnarl,0,1,175
Grimmsnarl,55565063,99517381,PKMN Trainers L & Brando,887.4,Ogerpon,Ogerpon,0,0,163
Grimmsnarl,55565063,99505550,Big Deck Energy,766.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,202
Grimmsnarl,55565063,99503942,Masashi Onda,831.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,248
Grimmsnarl,55565063,99499390,Marek Nurzynski,793.6,Grimmsnarl+Froslass,Grimmsnarl,1,1,236
Grimmsnarl,55565063,99497810,WJui,830.6,Grimmsnarl+Froslass,Grimmsnarl,1,0,166
Grimmsnarl,55565063,99486042,be relaxed,835.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,183
Grimmsnarl,55565063,99478224,Jeffrey Pike,909.5,Dragapult,Dragapult,1,0,153
Grimmsnarl,55565063,99478211,codex team,893.7,Alakazam,Alakazam,0,1,158
Grimmsnarl,55565063,99465888,apat1n,748.6,Alakazam,Alakazam,0,0,165
Grimmsnarl,55565063,99458376,Cluckin-VV,855.1,Grimmsnarl+Froslass,Grimmsnarl,1,0,199
Grimmsnarl,55565063,99456243,Manish Swami,823.2,Grimmsnarl+Froslass,Grimmsnarl,0,1,187
Grimmsnarl,55565063,99444332,Bhargavaram Gajula,606.7,Ogerpon,Ogerpon,0,0,121
Grimmsnarl,55565063,99444619,Articuno0144,907.4,Ogerpon,Ogerpon,0,1,169
Grimmsnarl,55565063,99432519,stochar,813.5,Grimmsnarl+Froslass,Grimmsnarl,1,0,182
Grimmsnarl,55565063,99429364,blue_house,968.5,Ogerpon,Ogerpon,0,1,183
Grimmsnarl,55565063,99419418,whatcanwedo,822.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,228
Grimmsnarl,55565063,99417938,iwata hiroki,880.6,(other),other,1,1,191
Grimmsnarl,55565063,99416560,Shaw Sebastian,865.7,Grimmsnarl+Froslass,Grimmsnarl,0,1,155
Grimmsnarl,55565063,99405783,Alessandro Campolo,699.2,(other),other,1,1,158
Grimmsnarl,55565063,99406135,MYGEMER,834.3,Grimmsnarl+Froslass,Grimmsnarl,0,1,217
Grimmsnarl,55565063,99401626,FlowerGarden,862.2,(other),other,0,1,141
Grimmsnarl,55565063,99401841,Bulbasaur,847.2,Grimmsnarl+Froslass,Grimmsnarl,0,0,215
Grimmsnarl,55565063,99389817,kwa,1011.4,Froslass+Lopunny,Lopunny,0,1,195
Grimmsnarl,55565063,99383374,Orion,814.7,Alakazam,Alakazam,1,1,217
Grimmsnarl,55565063,99371570,Akamatsu,634.6,Lucario,Lucario,1,0,124
Grimmsnarl,55565063,99370290,higaki,708.2,Alakazam,Alakazam,0,0,215
Grimmsnarl,55565063,99368898,Fususu,836.2,Grimmsnarl+Froslass,Grimmsnarl,0,1,171
Grimmsnarl,55565063,99358480,pipi14ramu,714.6,Alakazam,Alakazam,1,0,149
Grimmsnarl,55565063,99346627,gawa0000,826.8,Kangaskhan+Ogerpon,Kangaskhan,0,1,171
Grimmsnarl,55565063,99340359,Reinforce Pokemons,924.4,Alakazam,Alakazam,1,0,187
Grimmsnarl,55565063,99331300,Junichiro Morita,940.0,Grimmsnarl+Froslass,Grimmsnarl,0,0,195
Grimmsnarl,55565063,99319479,XtraLearning,846.0,Alakazam,Alakazam,0,0,216
Grimmsnarl,55565063,99318566,love machine,882.1,Ogerpon,Ogerpon,0,0,139
Grimmsnarl,55565063,99306233,Kyuhwan Cho,895.9,Froslass+Lopunny,Lopunny,1,0,182
Grimmsnarl,55565063,99295750,Nikita Babych,811.6,Garchomp,Garchomp,1,1,51
Grimmsnarl,55565063,99283399,Reki,842.4,Grimmsnarl+Froslass,Grimmsnarl,1,0,246
Grimmsnarl,55565063,99271525,BOB,968.5,Alakazam,Alakazam,1,0,180
Grimmsnarl,55565063,99259702,Dick Jessen William,780.3,(other),other,1,1,113
Grimmsnarl,55565063,99247937,Shunji Minode,791.4,Grimmsnarl+Froslass,Grimmsnarl,0,0,206
Grimmsnarl,55565063,99235593,Hajime Tamura,853.2,Grimmsnarl+Froslass,Grimmsnarl,1,1,190
Grimmsnarl,55565063,99225964,Seungjun Lee,871.0,Froslass+Lopunny,Lopunny,1,1,175
Grimmsnarl,55565063,99214814,Jonathan Donham,960.1,Kangaskhan,Kangaskhan,1,1,132
Grimmsnarl,55565063,99212861,"Chiu,Meng-Tse",544.9,Kangaskhan,Kangaskhan,1,0,152
Grimmsnarl,55565063,99201027,colt,748.6,Alakazam,Alakazam,1,1,164
Grimmsnarl,55565063,99189204,Jake Grimes,825.8,Grimmsnarl+Froslass,Grimmsnarl,1,0,176
Grimmsnarl,55565063,99177391,Ryan Shan,783.1,Grimmsnarl+Froslass,Grimmsnarl,0,1,188
Grimmsnarl,55565063,99168794,nasuo445,1115.6,Kangaskhan,Kangaskhan,0,1,152
Grimmsnarl,55565063,99156989,Tara Labs,824.1,Grimmsnarl+Froslass,Grimmsnarl,1,1,232
Grimmsnarl,55565063,99154229,Team Rocket,932.7,Kangaskhan,Kangaskhan,1,0,198
Grimmsnarl,55565063,99152155,kami,839.5,Dragapult,Dragapult,1,1,167
Grimmsnarl,55565063,99138477,Yusuke Hayashi,850.3,Grimmsnarl+Froslass,Grimmsnarl,1,1,195
Grimmsnarl,55565063,99139863,monokusa,265.4,(other),other,0,0,133
Grimmsnarl,55565063,99128023,xnx,846.5,(other),other,0,1,109
Grimmsnarl,55565063,99116245,tokk,897.2,Alakazam,Alakazam,0,1,170
Grimmsnarl,55565063,99107515,🐱KittenLeague🐱,831.1,Froslass+Starmie+Cinderace,other,0,1,189
Grimmsnarl,55565063,99104300,PKMN Trainers L & Brando,887.4,Ogerpon,Ogerpon,0,1,152
Grimmsnarl,55565063,99105522,motemen,933.7,Grimmsnarl+Froslass,Grimmsnarl,1,0,202
Grimmsnarl,55565063,99091997,Evgeniy Zdoronok,976.8,Alakazam,Alakazam,0,1,214
Grimmsnarl,55565063,99080117,TimmyX,566.1,Dragapult,Dragapult,1,0,166
Grimmsnarl,55565063,99068329,takusemba,950.4,Froslass+Starmie,other,1,1,171
Grimmsnarl,55565063,99056427,senkin13,940.9,Grimmsnarl+Froslass,Grimmsnarl,1,0,241
Grimmsnarl,55565063,99052705,RuiKimura4,623.2,Ogerpon,Ogerpon,0,1,144
Grimmsnarl,55565063,99049383,malone001,765.7,Great Tusk,other,0,0,315
Grimmsnarl,55565063,99034995,mitsuki,782.4,Alakazam,Alakazam,1,0,102
Grimmsnarl,55565063,99037063,aknomura,838.8,Alakazam,Alakazam,0,0,109
